Episode,Nombre d'actions réalisées,Nombre d'action moyen,Record
76,2,2.7012987012987013,20
77,2,2.6923076923076925,20
78,3,2.6962025316455698,20
79,3,2.7,20
80,3,2.7037037037037037,20
81,3,2.707317073170732,20
82,3,2.710843373493976,20
83,4,2.7261904761904763,20
84,3,2.7294117647058824,20
85,3,2.7325581395348837,20
86,3,2.735632183908046,20
87,3,2.7386363636363638,20
88,3,2.741573033707865,20
89,3,2.7444444444444445,20
90,3,2.7472527472527473,20
91,6,2.782608695652174,20
92,2,2.774193548387097,20
93,3,2.776595744680851,20
94,3,2.778947368421053,20
95,2,2.7708333333333335,20
96,2,2.7628865979381443,20
97,3,2.7653061224489797,20
98,3,2.7676767676767677,20
99,3,2.77,20
100,2,2.762376237623762,20
101,3,2.764705882352941,20
102,2,2.7572815533980584,20
103,2,2.75,20
104,3,2.7523809523809524,20
105,3,2.7547169811320753,20
106,3,2.7570093457943927,20
107,3,2.759259259259259,20
108,4,2.770642201834862,20
109,2,2.7636363636363637,20
110,2,2.7567567567567566,20
111,2,2.75,20
112,3,2.752212389380531,20
113,2,2.745614035087719,20
114,2,2.739130434782609,20
115,2,2.7327586206896552,20
116,2,2.7264957264957266,20
117,2,2.7203389830508473,20
118,2,2.7142857142857144,20
119,2,2.7083333333333335,20
120,3,2.7107438016528924,20
121,2,2.7049180327868854,20
122,5,2.7235772357723578,20
123,7,2.7580645161290325,20
124,5,2.776,20
125,5,2.7936507936507935,20
126,4,2.8031496062992125,20
127,4,2.8125,20
128,3,2.813953488372093,20
129,3,2.8153846153846156,20
130,3,2.816793893129771,20
131,2,2.8106060606060606,20
132,5,2.827067669172932,20
133,3,2.828358208955224,20
134,3,2.8296296296296295,20
135,3,2.8308823529411766,20
136,3,2.832116788321168,20
137,2,2.8260869565217392,20
138,2,2.820143884892086,20
139,2,2.8142857142857145,20
140,2,2.8085106382978724,20
141,2,2.8028169014084505,20
142,2,2.797202797202797,20
143,2,2.7916666666666665,20
144,2,2.786206896551724,20
145,2,2.780821917808219,20
146,2,2.7755102040816326,20
147,2,2.77027027027027,20
148,2,2.7651006711409396,20
149,2,2.76,20
150,2,2.7549668874172184,20
151,2,2.75,20
152,2,2.7450980392156863,20
153,2,2.74025974025974,20
154,3,2.7419354838709675,20
155,2,2.7371794871794872,20
156,2,2.732484076433121,20
157,2,2.7278481012658227,20
158,3,2.729559748427673,20
159,1,2.71875,20
160,1,2.7080745341614905,20
161,2,2.7037037037037037,20
162,2,2.6993865030674846,20
163,3,2.701219512195122,20
164,4,2.709090909090909,20
165,4,2.716867469879518,20
166,2,2.712574850299401,20
167,2,2.7083333333333335,20
168,2,2.7041420118343193,20
169,2,2.7,20
170,3,2.7017543859649122,20
171,2,2.697674418604651,20
172,2,2.69364161849711,20
173,2,2.689655172413793,20
174,2,2.6857142857142855,20
175,2,2.6818181818181817,20
176,2,2.6779661016949152,20
177,2,2.6741573033707864,20
178,1,2.664804469273743,20
179,5,2.6777777777777776,20
180,4,2.685082872928177,20
181,3,2.6868131868131866,20
182,3,2.6885245901639343,20
183,7,2.7119565217391304,20
184,7,2.735135135135135,20
185,7,2.7580645161290325,20
186,4,2.764705882352941,20
187,3,2.765957446808511,20
188,6,2.7830687830687832,20
189,6,2.8,20
190,10,2.837696335078534,20
191,4,2.84375,20
192,4,2.849740932642487,20
193,4,2.8556701030927836,20
194,3,2.8564102564102565,20
195,3,2.857142857142857,20
196,3,2.8578680203045685,20
197,3,2.8585858585858586,20
198,5,2.869346733668342,20
199,5,2.88,20
200,3,2.8805970149253732,20
201,9,2.910891089108911,20
202,6,2.9261083743842367,20
203,4,2.9313725490196076,20
204,3,2.9317073170731707,20
205,4,2.936893203883495,20
206,2,2.9323671497584543,20
207,4,2.9375,20
208,11,2.9760765550239237,20
209,3,2.9761904761904763,20
210,7,2.995260663507109,20
211,4,3.0,20
212,5,3.0093896713615025,20
213,2,3.0046728971962615,20
214,2,3.0,20
215,2,2.9953703703703702,20
216,2,2.9907834101382487,20
217,3,2.9908256880733943,20
218,2,2.9863013698630136,20
219,2,2.981818181818182,20
220,3,2.981900452488688,20
221,2,2.9774774774774775,20
222,2,2.9730941704035874,20
223,5,2.982142857142857,20
224,2,2.977777777777778,20
225,2,2.9734513274336285,20
226,3,2.973568281938326,20
