Episode,Nombre d'actions réalisées,Nombre d'action moyen,Record
145,3,2.3904109589041096,155
146,2,2.3877551020408165,155
147,2,2.385135135135135,155
148,2,2.38255033557047,155
149,4,2.3933333333333335,155
150,2,2.390728476821192,155
151,2,2.388157894736842,155
152,2,2.3856209150326797,155
153,2,2.383116883116883,155
154,2,2.3806451612903228,155
155,3,2.3846153846153846,155
156,2,2.3821656050955413,155
157,5,2.3987341772151898,155
158,2,2.3962264150943398,155
159,2,2.39375,155
160,2,2.391304347826087,155
161,7,2.419753086419753,155
162,7,2.4478527607361964,155
163,2,2.4451219512195124,155
164,2,2.4424242424242424,155
165,5,2.4578313253012047,155
166,2,2.4550898203592815,155
167,4,2.4642857142857144,155
168,4,2.473372781065089,155
169,3,2.476470588235294,155
170,3,2.47953216374269,155
171,15,2.552325581395349,155
172,2,2.5491329479768785,155
173,2,2.545977011494253,155
174,2,2.5428571428571427,155
175,2,2.539772727272727,155
176,2,2.536723163841808,155
177,2,2.533707865168539,155
178,2,2.53072625698324,155
179,1,2.522222222222222,155
180,2,2.5193370165745854,155
181,5,2.532967032967033,155
182,2,2.530054644808743,155
183,4,2.5380434782608696,155
184,3,2.5405405405405403,155
185,3,2.543010752688172,155
186,2,2.5401069518716577,155
187,2,2.5372340425531914,155
188,4,2.544973544973545,155
189,2,2.542105263157895,155
190,3,2.5445026178010473,155
191,3,2.546875,155
192,3,2.5492227979274613,155
193,2,2.5463917525773194,155
194,2,2.5435897435897434,155
195,3,2.545918367346939,155
196,2,2.5431472081218276,155
197,2,2.54040404040404,155
198,2,2.5376884422110555,155
199,2,2.535,155
200,2,2.5323383084577116,155
201,2,2.5297029702970297,155
202,3,2.5320197044334973,155
203,2,2.5294117647058822,155
204,3,2.5317073170731708,155
205,2,2.529126213592233,155
206,2,2.526570048309179,155
207,2,2.5240384615384617,155
208,2,2.521531100478469,155
209,1,2.5142857142857142,155
210,1,2.5071090047393363,155
211,1,2.5,155
212,1,2.492957746478873,155
213,1,2.485981308411215,155
214,2,2.483720930232558,155
215,2,2.4814814814814814,155
216,2,2.47926267281106,155
217,3,2.481651376146789,155
218,4,2.4885844748858448,155
219,3,2.4909090909090907,155
220,4,2.497737556561086,155
221,2,2.4954954954954953,155
222,2,2.493273542600897,155
223,2,2.4910714285714284,155
224,2,2.488888888888889,155
